smiles,FishAT,DMAT,AlgAT,FishCT,DMCT,AlgCT,group
O=c1c(C2CC(c3ccc(OCc4ccc(C(F)(F)F)cc4)cc3)Cc3ccccc32)c(O)oc2ccccc12,1,,,,,,train
Cn1cc(C(=O)Nc2ccc(F)cc2-c2ccc(Cl)c(Cl)c2)c(C(F)F)n1,1,,,,,,train
CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl,1,,,,,,test
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,1,,,,,,train
CNC(=O)ON=C(CSC)C(C)(C)C,1,,,,,,train
C=CC=C,1,,,,,,train
CC1(C)CN=C(NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1,1,,,,,,train
O=C1C(Br)=CC(=CNOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C=C1Br,1,,,,,,valid
Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,1,,,,,,train
C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,1,,,,,,train
CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)N(C)c1ccccc1F,1,,,,,,train
CNC(=O)Oc1cc(C)cc(C(C)C)c1,1,,,,,,train
CCCOc1nc2ccc(I)cc2c(=O)n1CCC,1,,,,,,test
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,1,,,,,,train
OC(=S)c1cccc2nnsc12,1,,,,,,train
COC(=O)C(C)=COP(=S)(OC)OC,1,,,,,,train
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1,,,,,,train
FC(F)(F)c1cccc(OCCCOc2c(Cl)cc(OCC=C(Cl)Cl)cc2Cl)n1,1,,,,,,valid
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,1,,,,,,train
Cc1ccc(C)c2ccccc12,1,,,,,,train
Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,1,,,,,,train
O=C(Nc1ccc(F)cc1)c1cccc(Oc2cccc(C(F)(F)F)c2)n1,1,,,,,,train
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,1,,,,,,test
CC#Cc1cc(C)nc(Nc2ccccc2)n1,1,,,,,,train
COP(=O)(CC(C)=O)OC,1,,,,,,train
CCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCC,1,,,,,,train
CCCN(CCC)C(=O)SCc1ccccc1,1,,,,,,train
CNC(=O)C(=NOC)c1ccccc1CON=C(C)C(=NOC)C(C)=NOC,1,,,,,,valid
CNC(=O)C(OC)c1ccccc1COc1cc(C)ccc1C,1,,,,,,train
CNC(=O)Oc1cc(C)c(C)c(C)c1,1,,,,,,train
CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,1,,,,,,train
CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,1,,,,,,train
C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,1,,,,,,test
O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c(Cl)c1,1,,,,,,train
CC1CN(C2CCCCCCCCCCC2)CC(C)O1,1,,,,,,train
CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,1,,,,,,train
COc1ccc(Cl)cc1Cl,1,,,,,,train
COc1cc(C)c(C(=O)c2c(OC)ncc(Cl)c2C)c(OC)c1OC,1,,,,,,valid
Cc1ccsc1C1=NOC(C)(COCc2c(F)cccc2F)C1,1,,,,,,train
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,1,,,,,,train
CNC(=O)ON=CC(C)(C)S(C)=O,1,,,,,,train
O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,1,,,,,,train
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,1,,,,,,test
C=CCN(CC=C)C(=O)CCl,1,,,,,,train
COC(=O)c1nc(-c2ccc(Cl)c(OC)c2F)cc(N)c1Cl,1,,,,,,train
CCOCCN(C(=O)CCl)C(=C(C)C)c1ccccc1,1,,,,,,train
Cn1nc(C(F)(F)F)c(CS(=O)(=O)C2=NOC(C)(C)C2)c1OC(F)F,1,,,,,,train
Cc1cc(OC(C)C)ccc1C(=O)C(C)(C)NC(=O)c1sccc1C,1,,,,,,valid
O=C(O)COc1ccc2ccccc2c1,1,,,,,,train
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,1,,,,,,train
CCNc1nc(NC(C)(C)C)nc(=O)[nH]1,1,,,,,,train
CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,1,,,,,,train
[O-][N+](=Nc1ccccc1)c1ccccc1,1,,,,,,test
COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,1,,,,,,train
CCCCCCCCCCCCN1CC(C)OC(C)C1,1,,,,,,train
Nc1ccc(C(F)(F)F)cc1Cl,1,,,,,,train
CCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,1,,,,,,train
COCCN(C(=O)CCl)c1c(C)cccc1C,1,,,,,,valid
CCCCCCCCCCCCc1ccccc1S(=O)(=O)O.CCCCCCCCCCCCc1ccccc1S(=O)(=O)O.CCCCCCCCCCCCc1ccccc1S(=O)(=O)O.N=C(N)NCCCCCCCCNCCCCCCCCNC(=N)N,1,,,,,,train
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,1,,,,,,train
C=CCSC(=O)n1c(N)c(-c2ccccc2C)c(=O)n1C(C)C,1,,,,,,train
N#CCON=C(C#N)c1ccccc1,1,,,,,,train
CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,1,,,,,,test
CCCCC=CCCCCCCCCOC(C)=O,1,,,,,,train
CCC=CCCCCCCCCCCOC(C)=O,1,,,,,,train
O=C(Nc1ccccc1)c1ccccc1I,1,,,,,,train
CNC(=O)Oc1cc(C)c(S(C)=O)c(C)c1,1,,,,,,train
CCCC(=O)c1c(C)cc(C)c(C2CC(=O)C(C(CC)=NOCC)=C(O)C2)c1C,1,,,,,,valid
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,1,,,,,,train
COc1cc(OC)nc(NC(=O)NS(=O)(=O)Nc2ccccc2C(=O)C2CC2)n1,1,,,,,,train
O=c1c(C(CC(O)c2ccc(-c3ccc(Br)cc3)cc2)c2ccccc2)c(O)oc2ccccc12,1,,,,,,train
Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)O)cc1,1,,,,,,train
CC(NC(=O)C(NC(=O)O)C(C)C)c1nc2ccc(F)cc2s1,1,,,,,,test
CCOc1ccc(NC(=O)OC(C)C)cc1OCC,1,,,,,,train
O=C(O)C(F)F,1,,,,,,train
CC(C)OC(=O)NC(C(=O)NC(C)c1nc2ccc(F)cc2s1)C(C)C,1,,,,,,train
CCN(Cc1ccc(Cl)nc1)C(=C[N+](=O)[O-])NC,1,,,,,,train
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,1,,,,,,valid
O=C1NC(=O)C2CC=CCC12,1,,,,,,train
CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2,1,,,,,,train
CNC(=O)c1cc(C#N)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,1,,,,,,train
CCCC(NOCC(C)Oc1ccc(Cl)cc1)=C1C(=O)CC(C2CCCSC2)CC1=O,1,,,,,,train
CC=C(C)C(=O)OC1CC(OC(C)=O)C2(C(=O)OC)COC3C2C12COC(O)(C(=O)OC)C2C(C)(C12OC1(C)C1CC2OC2OCCC21O)C3O,1,,,,,,test
O=c1cc(Cl)[nH]nc1-c1ccccc1,1,,,,,,train
CCOP(=S)(OCC)SCC(=O)NC(C)C,1,,,,,,train
CON=C(C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,1,,,,,,train
O=C(Cn1ccnc1)c1ccc(Cl)cc1Cl,1,,,,,,train
Cc1ccc(C(C)NC(=O)C(NC(=O)OC(C)C)C(C)C)cc1,1,,,,,,valid
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,1,,,,,,train
CC1=C(C(=O)Nc2ccccc2)S(=O)CCO1,1,,,,,,train
CCSC(C)CC1CC(=O)C(=C(CC)NOCC=CCl)C(=O)C1,1,,,,,,train
CNC(=O)ON=C(C)C(C)SC,1,,,,,,train
Cc1cccc(C)c1N(C(=O)CCl)C1CCOC1=O,1,,,,,,test
COc1cc(OC)n2nc(S(=O)(=O)Nc3c(Cl)ccc(C)c3Cl)nc2n1,1,,,,,,train
CCC1CCCC(OC2CCC(NC)C(C)O2)C(C)C(=O)C2=CC3C(C=CC4CC(OC5OC(C)C(OC)C(OC)C5OC)CC43)C2CC(=O)O1,1,,,,,,train
CCC1CCCC(OC2CCC(N(C)C)C(C)O2)C(C)C(=O)C2CC3C4CC(OC5CC(C)C(OC)C(OC)C5OC)CC4CCC3C2CC(=O)O1,1,,,,,,train
CNC(=O)Nc1ccc(C(C)C)cc1,1,,,,,,train
CC1(C)Cc2cccc(O)c2O1,1,,,,,,valid
COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,1,,,,,,train
COC(=O)C(C)N(C(=O)c1ccc(C(=O)c2ccccc2)cc1)c1c(C)cccc1C,1,,,,,,train
Nc1cccc(NC(=O)C2CCCCC2)c1,1,,,,,,train
Cc1ccc(NS(=O)(=O)N(C)C)cc1,1,,,,,,train
COc1ccc([N+](=O)[O-])cc1O,1,,,,,,test
Nc1c(Cl)c(O)nc(F)c1Cl,1,,,,,,train
NC(=O)Cc1cccc2ccccc12,1,,,,,,train
CC1=C(C(=O)Nc2ccccc2)CCCO1,1,,,,,,train
O=c1c(C2CCCc3ccccc32)c(O)oc2ccccc12,1,,,,,,train
O=C(NCc1ccc(C(F)(F)F)cc1)c1c(Cl)cccc1Cl,1,,,,,,valid
CC1=C(C)S(=O)(=O)CCS1(=O)=O,1,,,,,,train
COc1cc(Cl)nnc1-c1ccccc1,1,,,,,,train
CCCCc1c(C)[nH]c(NCC)nc1=O,1,,,,,,train
CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,1,,,,,,train
O=C(O)C=CCl,1,,,,,,test
CCCC(CC)(CCC)C(=O)NC,1,,,,,,train
Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,1,,,,,,train
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)O,1,,,,,,train
COc1cc(OC)nc(Sc2cccc3c2C(=O)OC3C)n1,1,,,,,,train
O=[PH2+](O)OCN(CCN(CO[PH2+](=O)O)CO[PH2+](=O)O)CCN(CO[PH2+](=O)O)CO[PH2+](=O)O,1,,,,,,valid
Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,1,,,,,,train
O=c1nc[nH]c2ccccc12,1,,,,,,train
O=C(O)C(=O)Nc1ccccc1,1,,,,,,train
COc1nn(C(O)=NS(=O)(=O)c2ccccc2OC(F)(F)F)c(=O)n1C,1,,,,,,train
COc1cc(OC)nc(N)n1,1,,,,,,test
CCCSP(=O)(OCC)N1CCN(CC)C1=NC#N,1,,,,,,train
COCC(=O)Nc1c(C)cccc1C,1,,,,,,train
O=C(O)c1c(Cl)c(Cl)c(C(=O)O)c(Cl)c1Cl,1,,,,,,train
COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,1,,,,,,train
COc1nc(NC(=O)NS(=O)(=O)c2ccccc2C(F)(F)F)nc(C(F)(F)F)n1,1,,,,,,valid
O=C(O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],1,,,,,,train
O=C(O)c1c(Cl)ccc(Cl)c1O,1,,,,,,train
CN(C)S(=O)(=O)Nc1ccccc1,1,,,,,,train
CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,1,,,,,,train
O=C(O)c1cnccc1C(F)(F)F,1,,,,,,test
O=C(O)c1ncc(C(F)(F)F)cc1Cl,1,,,,,,train
NC(=O)c1ccccc1C(=O)O,1,,,,,,train
O=C1NCCCN1,1,,,,,,train
Cc1cc(C)nc(N)n1,1,,,,,,train
O=C1CC(C(=O)O)CC(=O)C1=C(O)C1CC1,1,,,,,,valid
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)O,1,,,,,,train
Cn1ncc(N)c(Cl)c1=O,1,,,,,,train
COC(=O)CC(NC(=O)C(NC(=O)OC(C)C)C(C)C)c1ccc(Cl)cc1,1,,,,,,train
C=C1CC23CC1CCC2C12CCC(O)C(C)(C(=O)O1)C2C3C(=O)O,1,,,,,,train
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)O,1,,,,,,test
COCC(=O)N(c1c(C)cccc1C(=O)O)C(C)C(=O)O,1,,,,,,train
O=C(O)c1cc(C(F)(F)F)[nH]n1,1,,,,,,train
O=C(O)c1cccc(Oc2cccc(C(F)(F)F)c2)n1,1,,,,,,train
CNC(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,1,,,,,,train
Cc1ccc(C(=O)O)c(C2=NC(C)(C(C)C)C(=O)N2)c1,1,,,,,,valid
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,1,,,,,,train
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(CON=C(c2ccc(Cl)cc2)C2CC2)cc1,1,,,,,,train
COC(=O)c1cc(C)ccc1C1=NC(C)(C(C)C)C(=O)N1.COC(=O)c1ccc(C)cc1C1=NC(C)(C(C)C)C(=O)N1,1,,,,,,train
CCS(=O)(=O)Nc1cc(-n2nc(C(F)(F)F)n(C)c2=O)c(F)cc1C(N)=S,1,,,,,,train
COCCO[Si](CCCl)(OCCOC)OCCOC,1,,,,,,test
Clc1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)s2)cc1,1,,,,,,train
Cc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,1,,,,,,train
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2OCC(F)(F)F)n1,0,,,,,,train
CN=C(NCc1cnc(Cl)s1)N[N+](=O)[O-],0,,,,,,train
CC(=NNC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,0,,,,,,valid
COc1c(Cl)ccc(-c2cc(N)c(Cl)c(C(=O)O)n2)c1F,0,,,,,,train
CC(C)C(C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0,,,,,,train
NS(=O)(=O)c1cccs1,0,,,,,,train
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccsc2C(=O)O)n1,0,,,,,,train
CN1C(=O)c2ccccc2S1(=O)=O,0,,,,,,test
Nc1cc(-c2ccc(Cl)c(O)c2F)nc(C(=O)O)c1Cl,0,,,,,,train
CCO[P](=O)O,0,,,,,,train
O=S(=O)(O)CC(Cl)=C(Cl)Cl,0,,,,,,train
COc1nc(C)nc(N)n1,0,,,,,,train
CSC(=NO)C(=O)N(C)C,0,,,,,,valid
CC(C)(C)c1n[nH]c(=O)n(N)c1=O,0,,,,,,train
CCC(N)P(=O)(O)O,0,,,,,,train
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)O)n1,0,,,,,,train
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,0,,,,,,train
O=C(O)c1ccccc1C(F)(F)F,0,,,,,,test
CCCC(NOCC)=C1C(=O)CC(CC(C)SCC)CC1=O,0,,,,,,train
CCC(C)OC(=O)N1CCCCC1CCO,0,,,,,,train
CS(=O)(=O)c1ccc(C(=O)O)c(Cl)c1,0,,,,,,train
Cc1nnc(-c2ccccc2)c(=O)n1N,0,,,,,,train
CCOC(=O)c1cnn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,0,,,,,,valid
CCOC(=O)C(Cl)=Cc1cc(N2C(=O)C3=C(CCCC3)C2=O)ccc1Cl,0,,,,,,train
O=C(O)c1cccc(C(F)(F)F)c1,0,,,,,,train
CCCC(NOCC)=C1C(=O)CC(C2CCCSC2)CC1=O,0,,,,,,train
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1,0,,,,,,train
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,0,,,,,,test
CCS(=O)(=O)c1cccnc1S(N)(=O)=O,0,,,,,,train
CN(C(=O)CNCP(=O)(O)O)S(C)(=O)=O,0,,,,,,train
COC(=O)c1ccc(C(F)(F)F)nc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,0,,,,,,train
COc1nc(C)nc(N(C)C(=O)NS(=O)(=O)c2ccccc2C(=O)O)n1,0,,,,,,train
COCCOc1cccc2c1c(=O)c(C(=O)O)nn2-c1ccc(C)cc1,0,,,,,,valid
Cc1cccc(C(=O)O)c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(N(C)C)n1,0,,,,,,train
CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,0,,,,,,train
CC(C)=CCNc1ncnc2nc[nH]c12,0,,,,,,train
c1coc(CNc2ncnc3nc[nH]c23)c1,0,,,,,,train
CC(=CCNc1ncnc2[nH]cnc12)CO,0,,,,,,test
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)cc(F)c1F,1,,,,,,train
C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)C(C)=CCC,1,,,,,,train
O=c1c(C2CC(c3ccc(-c4ccccc4)cc3)Cc3ccccc32)c(O)oc2ccccc12,1,,,,,,train
CC(NC(=O)c1cc(Cl)cc(Br)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl)C1CC1,1,,,,,,train
CCSC(=O)COc1ccc(Cl)cc1C,1,,,,,,valid
CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1,1,,,,,,train
COCCOC(=O)C(C#N)(C(=O)c1ccccc1C(F)(F)F)c1ccc(C(C)(C)C)cc1,1,,,,,,train
Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,1,,,,,,train
Cc1cc(C(F)(F)F)nn1CC(=O)N1CCC(c2nc(C3=NOC(c4c(F)cccc4F)C3)cs2)CC1,1,,,,,,train
FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,1,,,,,,test
CC1=CC1,1,,,,,,train
OCC=CCl,1,,,,,,train
O=C(Cc1ccccc1)NC(=NOCC1CC1)c1c(C(F)(F)F)ccc(F)c1F,1,,,,,,train
CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,1,,,,,,train
O=C(O)C1(O)c2ccccc2-c2ccc(Cl)cc21,1,,,,,,valid
CCc1cccc(C)c1N(COC(C)C)C(=O)CCl,1,,,,,,train
CCC(Oc1ccc(F)c(C(F)(F)F)c1)C(=O)NCc1ccccc1,1,,,,,,train
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,1,,,,,,train
Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,1,,,,,,train
C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23OC(=O)C=CC(O)CCCC(C)CC=CC3C1O,1,,,,,,test
CC(C)CC(=O)C1C(=O)c2ccccc2C1=O,1,,,,,,train
CC(C)(SC(=O)N1CCCCC1)c1ccccc1,1,,,,,,train
CCSCCSP(=O)(OC)OC,1,,,,,,train
Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2,1,,,,,,train
CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,1,,,,,,valid
N#CC(=NOCC1OCCO1)c1ccccc1,1,,,,,,train
Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,1,,,,,,train
O=c1[nH]c2cc(Cl)ccc2o1,1,,,,,,train
Cc1ccc(N=c2sccn2C)c(C)c1,1,,,,,,train
CNC(=O)N(C)c1nc2ccccc2s1,1,,,,,,test
O=C(O)c1cccnc1Oc1cccc(C(F)(F)F)c1,1,,,,,,train
CC(C)(C)Nc1nc(N)nc(Cl)n1,1,,,,,,train
O=C(O)COC(=O)c1cc(Oc2ccc(C(F)F)cc2Cl)ccc1[N+](=O)[O-],1,,,,,,train
C#CCOc1cc(-n2nc3n(c2=O)CCCC3)c(Cl)cc1Cl,1,,,,,,train
CCOC(=O)Nc1cccc(O)c1,1,,,,,,valid
CCCOc1nn(C(O)=NS(=O)(=O)c2ccccc2C(=O)OC)c(=O)n1C,1,,,,,,train
O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,1,,,,,,train
CCC(Oc1ccccc1)C(=O)O,1,,,,,,train
CC(Oc1ccc(Oc2ccc(C#N)cc2F)cc1)C(=O)O,1,,,,,,train
CCOP(=O)(NC(C)C)Oc1ccc(S(C)=O)c(C)c1,1,,,,,,test
CC(C)(C)c1n[nH]c(=O)[nH]c1=O,1,,,,,,train
Nc1cn[nH]c(=O)c1Cl,1,,,,,,train
CCC(=O)C1C(=O)CC(C(=O)O)CC1=O,1,,,,,,train
N#Cc1ccc(C(=O)O)cc1,1,,,,,,train
CC(c1ccc(C(F)(F)F)nc1)S(C)(=O)=NC#N,0,,,,,,valid
Cc1cc(C)cc(C(=O)N(NC(=O)c2ccc3c(c2C)CCCO3)C(C)(C)C)c1,0,,,,,,train
Nc1nc(N)nc(N)n1,0,,,,,,train
CS(=O)(=O)c1ccc(C(=O)O)c([N+](=O)[O-])c1,0,,,,,,train
NS(=O)(=O)c1ccccc1Cl,0,,,,,,train
CON=C(C#N)C(=O)O,0,,,,,,test
COC=C(C(=O)O)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,0,,,,,,train
CNC(=O)ON=C(C)C(C)S(C)(=O)=O,0,,,,,,train
COc1cc(OC)nc(NC(=O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,0,,,,,,train
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,0,,,,,,train
CC1C(Cl)(Cl)C(Cl)(Cl)C2(Cl)C(C)(C)C1(Cl)C2(Cl)Cl,1,,,,,,valid
O=C(CCCc1c[nH]c2ccccc12)Sc1ccccc1,1,,,,,,train
CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C,1,,,,,,train
O=C1NC(O)N(Cl)C(=O)N1Cl,1,,,,,,train
CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1,1,,,,,,train
CCCCCCCCCCCCc1ccc(C)c(C[N+](C)(C)C)c1,1,,,,,,test
CCCCCCCCCCCCCOCC,1,,,,,,train
CNC(=O)Oc1cc(C)c(C)cc1Cl,1,,,,,,train
CCC,1,,,,,,train
CNC(=O)OCc1cccc(Cl)c1Cl,1,,,,,,train
CN(C)C(=O)NC1CC2CCC1C2Cl,1,,,,,,valid
CC(C)CCCCCCCCCCCCCCCOCCO,0,,,,,,train
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,0,,,,,,train
O=c1nccc[nH]1,0,,,,,,train
C=CC=CCC1=CC(OC(=O)C2C(C=C(C)C)C2(C)C)C(C)C1=O,1,,,,,,train
CC=C(C)C(=O)OC1CCC2(C)C3CCC4C5(O)CC(O)C6(O)C(CN7CC(C)CCC7C6(C)O)C5(O)CC42OC13O,1,,,,,,test
CCCCCCCCCC[N+](C)(C)Cc1ccccc1,1,,,,,,train
NC(CCS(=O)CCC(N)C(=O)O)C(=O)O,1,,,,,,train
CC(c1ccccc1CNCCN)[N+](=O)[O-],1,,,,,,train
CCCCCCC(CCCCCC)OCCO,1,,,,,,train
CNc1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,1,,,,,,valid
ClC1C2(Cl)C=CC1(Cl)C(Cl)(Cl)C2(Cl)Cl,1,,,,,,train
COc1ccc(NC=CC2=[N+](C)c3ccccc3C2(C)C)c(OC)c1,1,,,,,,train
CCOc1cc(N(CC)CC)cc2oc3cc(=[N+](CC)CC)ccc-3nc12,1,,,,,,train
O=[N+]([O-])c1ccc2c(N=Nc3c(O)ccc4ccccc34)c(O)cc(S(=O)(=O)O)c2c1,1,,,,,,train
CC(C)CC(C)CC(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,1,,,,,,test
CC(C)c1cc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc(-c2ccccc2)c1,1,,,,,,train
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4c(O)ccc(N=Nc5cc(S(=O)(=O)O)ccc5O)c4O)cc3)cc2)ccc1O,0,,,,,,train
O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)O)ccc23)cc1,0,,,,,,train
CCCCCCCCCCCCCCCOCC,1,,,,,,train
O=c1cc2sc3cc4c(cc3nc-2cc1[N+](=O)[O-])Nc1cc([N+](=O)[O-])ccc1S4,0,,,,,,valid
CS(=O)(=O)C1C(Cl)C(Cl)NC(Cl)C1Cl,1,,,,,,train
C=CC1(C)CCC2C(=CCC3C(C)(CO)CCCC23C)C1,1,,,,,,train
COC1NC(Cl)C(Cl)CC1Cl,1,,,,,,train
C[P+]1CCCC[P+](C)(C)C1,1,,,,,,train
CCCCCCCCCC(=O)O,1,,,,,,test
O=C(O)CCCc1c[nH]c2ccccc12,1,,,,,,train
CCCCCCCCCCCCCCCCCCc1cc(C)cc(CCCCCCCCCCCCCCCCCC)c1O,1,,,,,,train
O=C1C(N(CO)C(=O)NCO)N(CO)C(=O)N1CO,0,,,,,,train
O=C(O)COC1CCC(Cl)CC1Cl,0,,,,,,train
CCC(CC)c1cccc(OC(=O)NC)c1,1,,,,,,valid
CC=CC1C(C(=O)OCc2c(F)c(F)c(C)c(F)c2F)C1(C)C,1,,,,,,train
CC(C)(COCc1cccc(Oc2ccccc2)c1)c1ccc(OC(F)(F)Br)cc1,1,,,,,,train
COP(=S)(OC)Oc1ccc(S(C)=O)c(C)c1,1,,,,,,train
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,1,,,,,,train
CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,1,,,,,,test
CCCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1,,,,,,train
CCCCCCCC(=O)O.N#Cc1cc(I)c(O)c(I)c1,1,,,,,,train
Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,,,,,,train
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,1,,,,,,train
CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,1,,,,,,valid
COC=C(C(=O)OC)c1ccccc1COc1cc(C(F)(F)F)nc(OC(C)C)n1,1,,,,,,train
CC=CCOCN(C(=O)CCl)c1c(CC)cccc1CC,1,,,,,,train
CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,1,,,,,,train
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1Cl,1,,,,,,train
CC1=NOC(=O)C1=NNc1ccccc1Cl,1,,,,,,test
CCCC=CCCCCCCCO,1,,,,,,train
CCCCCCCCCCCCCCO,1,,,,,,train
